Customer - Street,Customer - city,Customer - ZIP,Customer - Name,Customer - Last name,Customer - Phone Number,Customer - Email,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Kołowa 89,Kraków,30-134,Mieczysław,Jabłoński,88 151 38 77,MieczyslawJablonski@rhyta.com,80283661199,21/10/19,V9QI22,Sweater,302
ul. Sielawowa 100,Bydgoszcz,85-435,Kazia,Wieczorek,51 312 69 62,KaziaWieczorek@gustr.com,94386972099,07/05/19,B250UD,T-shirt,272
ul. Konopna 9,Warszawa,04-707,Hanna,Dąbrowski,53 967 62 96,HannaDabrowski@superrito.com,78238478499,05/01/17,6JO9EU,Sunglasses,213
ul. Foluszowa 120,Zielona Góra,65-786,Waleria,Duda,53 589 66 39,WaleriaDuda@gustr.com,33352002799,13/11/17,32VIRK,Dress,43
ul. Banachiewicza Tadeusza 82,Częstochowa,42-202,Krystian,Wieczorek,78 164 92 28,KrystianWieczorek@einrot.com,30849788199,02/04/19,F1VQ79,Jeans,86
ul. Przy Dolinie 4,Poznań,61-551,Martyna,Ostrowska,66 744 19 64,MartynaOstrowska@fleckens.hu,8654875399,19/06/19,W2YWBU,Shirt,136
ul. Budrysów 8,Bielsko-Biała,43-346,Lucjan,Wojciechowski,69 664 14 20,LucjanWojciechowski@dayrep.com,91659161099,06/04/17,QTLDD4,Boots,283
ul. Dyngus 48,Warszawa,03-609,Jagoda,Michalska,66 474 24 46,JagodaMichalska@armyspy.com,89538595299,19/04/18,WEC1FS,T-shirt,168
ul. Paproci 115,Katowice,40-693,Felicjan,Chmielewski,67 691 55 34,FelicjanChmielewski@rhyta.com,3485753799,22/09/17,M6PY3K,Sweater,241
ul. Liliowa 139,Lublin,20-827,Leokadia,Olszewska,67 654 05 37,LeokadiaOlszewska@jourrapide.com,73316916799,08/07/18,N08N70,Boots,77
ul. Braci Woźniaków 138,Katowice,40-435,Narcyz,Sawicki,79 927 02 65,NarcyzSawicki@gustr.com,63293956299,07/06/18,MIMVJJ,Sweater,254
ul. Legionów 100,Bielsko-Biała,43-302,Malwina,Sawicka,53 542 56 17,MalwinaSawicka@jourrapide.com,79234639199,23/04/18,951N9C,Dress,155
ul. Czołgistów 94,Warszawa,04-815,Apolonia,Gorska,88 609 85 61,ApoloniaGorska@fleckens.hu,54821440799,30/01/19,F1VQ79,Jeans,86
ul. Szkolna 135,Piątnica Poduchowna,18-421,Adrianna,Dąbrowski,66 274 45 22,AdriannaDabrowski@gustr.com,68434262899,08/11/19,N08N70,Boots,77
ul. Jarzynowa 79,Kielce,25-257,Wisław,Duda,79 999 36 89,WislawDuda@einrot.com,93234098799,13/07/18,UOIFB0,T-shirt,253
ul. Za Lipkami 18,Kraków,30-803,Justyna,Czerwinska,88 713 17 82,JustynaCzerwinska@gustr.com,44848527399,17/01/19,UWRKFS,Sweater,75
ul. Ciechanowska 7,Warszawa,03-107,Ruta,Majewska,79 300 54 18,RutaMajewska@fleckens.hu,67395098999,21/05/19,87OM5C,Scarf,93
ul. Czerwonego Krzyża 52,Bydgoszcz,85-333,Friderich,Symanski,60 958 74 66,FriderichSymanski@armyspy.com,28204165599,05/08/17,HTYEOB,Dress,247
ul. Misjonarska 101,Kraków,30-058,Kondrat,Czarnecki,72 251 32 95,KondratCzarnecki@cuvox.de,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Niegowonicka 54,Dąbrowa Górnicza,41-300,Teodozja,Wysocka,67 876 53 26,TeodozjaWysocka@gustr.com,1462231099,10/06/19,CO1LV9,T-shirt,237
ul. Rypińska 142,Bydgoszcz,85-181,Mirosława,Adamska,53 701 63 19,MiroslawaAdamska@fleckens.hu,17546627799,10/03/18,L3ABU8,Skirt,277
Pl. Kościuszki Tadeusza 104,Wrocław,50-027,Luiza,Czarnecka,67 980 15 88,LuizaCzarnecka@superrito.com,82529121499,18/04/18,8PDR70,Sunglasses,195
ul. 75 Pułku Piechoty 131,Chorzów,41-500,Apolonia,Nowicka,67 414 13 04,ApoloniaNowicka@superrito.com,50308253599,08/09/18,EEL3BV,Highheels,204
ul. Piotrkowska 69,Łódź,90-425,Mieczysław,Maciejewski,51 662 62 20,MieczyslawMaciejewski@cuvox.de,71751055999,22/03/17,UWRKFS,Sweater,75
ul. Wadowskiego Stanisława 105,Olsztyn,10-761,Dita,Kowalska,72 283 87 99,DitaKowalska@cuvox.de,37686485299,04/08/19,3N00LW,Skirt,104
ul. Żegiestów-Zdrój 137,Żegiestów,33-360,Klementyna,Pawlak,51 338 93 49,KlementynaPawlak@fleckens.hu,86372852599,22/08/18,KXNHEA,Dress,92
ul. Stasia 68,Łódź,91-604,Konstanty,Dudek,51 721 50 16,KonstantyDudek@gustr.com,60998553299,06/12/18,LAIA03,Scarf,172
ul. Żeglarska 112,Wrocław,53-213,Julianna,Szczepańska,79 520 36 16,JuliannaSzczepanska@dayrep.com,42976228799,25/02/18,Z7W89F,Jacket,251
ul. Japońska 134,Wrocław,52-113,Korneliusz,Sokołowski,69 895 03 88,KorneliuszSokolowski@teleworm.us,56645595399,04/07/19,OK19XR,Shoes,327
ul. Piastowska 99,Gdańsk,80-363,Kacper,Adamski,51 144 42 38,KacperAdamski@fleckens.hu,30392820499,01/08/19,DMWNRA,Boots,131
ul. Lotnicza 111,Kraków,31-462,Marcelina,Symanska,69 103 24 59,MarcelinaSymanska@superrito.com,98892841499,24/09/17,Q6QQYK,T-shirt,83
ul. Gazety Olsztyńskiej - rok założenia 114,Olsztyn,10-019,Kasia,Duda,53 853 76 11,KasiaDuda@teleworm.us,57527722199,13/09/18,EEL3BV,Highheels,204
ul. Za Strugiem 54,Rzeszów,35-311,Lucyna,Adamczyk,79 200 07 61,LucynaAdamczyk@armyspy.com,80534970199,16/07/18,UTWT54,T-shirt,292
ul. Potulicka 18,Warszawa,03-686,Ksenia,Walczak,69 855 93 72,KseniaWalczak@gustr.com,34821808599,20/02/18,OF2WXN,Sweater,233
ul. Świętego Mikołaja 82,Wrocław,50-126,Berta,Kowalska,67 428 91 12,BertaKowalska@jourrapide.com,89230810299,14/02/18,4K4L23,Sunglasses,320
ul. Kraszewskiego Józefa Ignacego 14,Jastrzębie-Zdrój,44-335,Racław,Zawadzki,60 930 25 90,RaclawZawadzki@einrot.com,25389305199,19/09/18,QSG6ZN,Hoodies,202
ul. Ceynowy Floriana 45,Bydgoszcz,85-815,Apolonia,Tomaszewska,78 391 27 62,ApoloniaTomaszewska@rhyta.com,7763938599,04/11/17,8A0HDW,T-shirt,187
ul. Skrajna 141,Zielona Góra,65-437,Hajnrich,Chmielewski,78 326 73 91,HajnrichChmielewski@cuvox.de,11262684999,22/10/17,ODQBP5,Swimsuit,141
ul. Wrocławska 42,Legnica,59-203,Jerzy,Piotrowski,69 629 33 74,JerzyPiotrowski@teleworm.us,68221028599,18/02/18,JM99DI,Poloshirt,46
ul. Żerczycka 30,Nurzec-Stacja,17-330,Izabella,Szczepańska,67 167 44 99,IzabellaSzczepanska@gustr.com,20867279599,03/10/17,ZM1I0R,Skirt,73
ul. Lipowa 85,Opole,45-234,Elżbieta,Zając,60 835 53 25,ElzbietaZajac@jourrapide.com,29755952199,04/10/17,VSACRX,Jeans,45
ul. Dolomitów 129,Szczecin,71-784,Lubomir,Adamski,51 717 95 59,LubomirAdamski@gustr.com,78963474499,28/07/17,95Q6WX,Leatherjackets,239
ul. Społeczna 15,Łódź,93-313,Henryka,Maciejewska,60 341 27 35,HenrykaMaciejewska@rhyta.com,97930273099,13/11/19,92VCKB,Hoodies,215
ul. Towarowa 94,Olsztyn,10-417,Wiktor,Dudek,51 599 87 87,WiktorDudek@dayrep.com,18261886599,02/05/18,KES2H6,Hoodies,100
ul. Pytlasińskiego 71,Warszawa,00-777,Jolanta,Czarnecka,79 752 78 69,JolantaCzarnecka@gustr.com,12604651299,15/12/19,52P3TI,Jeans,278
ul. Kolońska 11,Katowice,40-848,Wiktoria,Zielinska,69 769 89 30,WiktoriaZielinska@rhyta.com,4411725899,04/09/19,NPRLQK,Hoodies,247
ul. Sabały 29,Szczecin,71-341,Agnieszka,Symanska,67 659 03 89,AgnieszkaSymanska@cuvox.de,36319174799,07/05/17,DU1VY1,T-shirt,147
ul. Na Skraju 58,Warszawa,02-197,Maryla,Kucharska,88 998 43 05,MarylaKucharska@dayrep.com,28282572499,17/11/17,F08BOA,Shoes,302
ul. Wrzosowa 49,Opole,45-469,Urszula,Chmielewska,88 570 00 32,UrszulaChmielewska@jourrapide.com,52666863899,29/08/19,TLKXA5,Hoodies,177
ul. Sianożęcka 50,Szczecin,71-713,Gaweł,Walczak,51 885 50 24,GawelWalczak@jourrapide.com,1651029699,01/03/17,KJ56NH,Sweater,87
ul. Zawiszy 48,Łódź,91-829,Gabrysia,Walczak,78 507 32 97,GabrysiaWalczak@jourrapide.com,68772978499,30/07/17,WYYBPN,Boots,195
ul. Hauke Bosaka Józefa 35,Warszawa,01-540,Ireneusz,Wieczorek,67 998 20 97,IreneuszWieczorek@rhyta.com,5903370899,10/10/17,36EROH,Shoes,290
ul. Rupienica 96,Bydgoszcz,85-141,Serafina,Czerwinska,69 524 27 40,SerafinaCzerwinska@dayrep.com,80540759199,30/11/17,L19PEV,Dress,317
ul. Wioślarska 32,Kraków,30-206,Frydrych,Wieczorek,69 735 29 30,FrydrychWieczorek@dayrep.com,9250898799,17/06/18,WU87UO,Skirt,117
ul. Morawska 74,Szczecin,71-742,Danuta,Sokołowska,51 928 61 61,DanutaSokolowska@superrito.com,99389851699,17/09/19,WYYBPN,Boots,195
ul. Solec 13,Warszawa,00-455,Franciszek,Pawlak,53 947 42 33,FranciszekPawlak@fleckens.hu,20732808199,23/05/17,OGZPTL,Skirt,264
ul. Kijowska 62,Będzin,42-506,Jadwiga,Wieczorek,51 141 15 36,JadwigaWieczorek@teleworm.us,63575465699,10/12/19,MVWHM6,T-shirt,300
"ul. Majora Dobrzańskiego Henryka ""Hubala"" 38",Warszawa,01-473,Wiesław,Michalski,51 857 66 50,WieslawMichalski@fleckens.hu,375184599,26/05/17,594FNJ,Jeans,205
Al. Boya-Żeleńskiego 14,Wrocław,51-161,Elżbieta,Piotrowska,72 873 12 13,ElzbietaPiotrowska@einrot.com,85480305399,07/05/17,KJ56NH,Sweater,87
ul. Koszykarzy 125,Wrocław,51-050,Edyta,Ostrowska,66 768 64 64,EdytaOstrowska@fleckens.hu,64335048099,17/07/17,PXHTXY,Longcoat,183
ul. Cytrowa 116,Gdańsk,80-298,Wiola,Jasińska,69 233 46 23,WiolaJasinska@cuvox.de,75456300199,25/05/19,52QQ8V,Hoodies,285
Al. Piłsudskiego Józefa 148,Rzeszów,35-001,Mikolaj,Grabowski,72 287 68 37,MikolajGrabowski@teleworm.us,97531393499,18/11/18,VRWMQA,Sunglasses,61
ul. Policyjna 135,Katowice,40-662,Beata,Dąbrowski,69 920 66 79,BeataDabrowski@superrito.com,61228317899,02/02/17,SQXP2G,Hoodies,192
ul. Kolejowa 97,Białystok,15-701,Albina,Tomaszewska,67 739 75 63,AlbinaTomaszewska@cuvox.de,61295558399,30/07/17,JFBJX1,Hoodies,95
ul. Bielańska 125,Warszawa,00-086,Bolesława,Zawadzka,78 361 87 21,BoleslawaZawadzka@dayrep.com,66793114999,28/12/18,XC6OT9,Jacket,64
ul. Kościuszki Tadeusza 4,Koszalin,75-415,Barbara,Dudek,88 173 43 65,BarbaraDudek@superrito.com,12378176399,28/05/19,V2VMDY,Sweater,221
ul. Bużańska 142,Poznań,60-406,Małgorzata,Sawicka,66 248 33 08,MalgorzataSawicka@teleworm.us,44574389899,12/05/19,OT6TSF,Skirt,143
ul. Szarotki 37,Gdańsk,80-732,Świętomierz,Szczepański,79 665 93 33,SwietomierzSzczepanski@teleworm.us,78464177499,13/10/19,AOU4OZ,Sunglasses,147
ul. Łukasiewicza Ignacego 22,Rzeszów,35-604,Weronika,Kaczmarek,51 998 37 87,WeronikaKaczmarek@fleckens.hu,8413606999,07/01/18,0G12T3,T-shirt,116
ul. Księcia Poniatowskiego Józefa 56,Katowice,40-055,Ksenia,Kowalczyk,69 724 88 66,KseniaKowalczyk@rhyta.com,52213180699,03/11/18,EGT3BU,Swimsuit,145
ul. Złotowska 115,Szczecin,71-793,Konstancja,Czarnecka,66 266 01 70,KonstancjaCzarnecka@jourrapide.com,28536961599,13/09/18,MB7SHL,T-shirt,226
ul. Ciepła 37,Częstochowa,42-202,Serafin,Wieczorek,67 394 03 67,SerafinWieczorek@gustr.com,89405146499,13/10/17,Y4WKHE,Dress,152
ul. Bydgoska 94,Gliwice,44-164,Iwona,Michalska,66 822 76 17,IwonaMichalska@teleworm.us,91736467599,12/04/17,NAX9ZS,T-shirt,59
ul. Niepodległości 143,Poznań,61-714,Dariusz,Wiśniewski,60 960 60 34,DariuszWisniewski@fleckens.hu,71517322499,20/06/17,DU1VY1,T-shirt,147
ul. Pocztowa 121,Jaworzno,43-600,Wioletta,Czerwinska,60 928 36 97,WiolettaCzerwinska@dayrep.com,76237253099,08/07/18,TQ6YXO,Swimsuit,164
ul. Gródek 109,Jaworzno,43-600,Wiga,Kalinowska,60 954 96 58,WigaKalinowska@gustr.com,42847610799,17/11/17,00M6MJ,Gloves,344
ul. Wodna 67,Opole,45-464,Jacek,Sokołowski,88 128 61 21,JacekSokolowski@jourrapide.com,83328407299,12/10/17,PWNVBV,Shorts,278
ul. Bartosika Sylwestra 76,Warszawa,03-982,Kunegunda,Majewska,88 949 02 37,KunegundaMajewska@fleckens.hu,81654604699,30/09/18,5LCFK5,Shoes,325
ul. Przedmieście 123,Opole,45-682,Bogumiła,Król,51 484 08 65,BogumilaKrol@rhyta.com,86894098799,17/04/19,M32Q6Q,Sweater,255
ul. Hrcmistrza Orszy-Broniewskiego Stanisława 41,Kraków,30-394,Judyta,Szczepańska,53 932 31 23,JudytaSzczepanska@fleckens.hu,60493094599,27/06/17,HR4NS0,Hoodies,107
ul. 6 Sierpnia 4,Łódź,90-422,Aniela,Chmielewska,72 609 23 80,AnielaChmielewska@superrito.com,11666947099,09/04/19,OK19XR,Shoes,327
ul. Średnia 4,Opole,45-669,Anastazja,Wiśniewska,67 953 82 03,AnastazjaWisniewska@superrito.com,4398041699,08/04/19,USS40G,Sunglasses,260
ul. Jeziorna 12,Łódź,90-969,Makary,Jaworski,72 626 36 92,MakaryJaworski@teleworm.us,50287713299,29/11/17,1LF999,Highheels,308
ul. Łosia 105,Gdańsk,80-175,Tymoteusz,Wiśniewski,53 956 46 69,TymoteuszWisniewski@teleworm.us,72655482699,02/04/17,CO1LV9,T-shirt,237
Pl. Przystanek 8,Kraków,30-546,Iwan,Piotrowski,78 130 00 62,IwanPiotrowski@superrito.com,8636403499,23/10/19,YFXQAC,T-shirt,198
ul. Trójkątna 125,Wrocław,54-414,Julitta,Wysocka,67 448 17 28,JulittaWysocka@jourrapide.com,37426458199,31/08/19,8PGRX4,Boots,277
ul. Głubczycka 78,Racibórz,47-400,Klaudia,Kalinowska,66 121 09 66,KlaudiaKalinowska@jourrapide.com,26286160599,10/02/18,01K0IQ,Scarf,258
ul. Krajobrazowa 58,Rzeszów,35-119,Tytus,Wiśniewski,60 747 51 75,TytusWisniewski@gustr.com,38201344999,28/09/19,W62NRW,T-shirt,194
ul. Lande Jerzego 8,Kraków,30-694,Albin,Olszewski,88 159 98 12,AlbinOlszewski@einrot.com,65405147899,27/07/19,FC6OE4,Sweater,271
ul. Dzielna 132,Gdańsk,80-404,Rościsława,Kaczmarek,88 384 05 41,RoscislawaKaczmarek@einrot.com,11729940299,15/03/18,IRBRMI,Jeans,193
ul. Gdańska 103,Bydgoszcz,85-674,Radosław,Pawlak,51 887 96 01,RadoslawPawlak@cuvox.de,43408811799,24/03/17,CFPXYF,Leatherjackets,286
ul. Na Grabinach 60,Kraków,30-244,Mateusz,Kaczmarek,53 901 77 76,MateuszKaczmarek@dayrep.com,45625030899,22/07/19,VKR6T1,Highheels,267
ul. Jesionowa 87,Rząśnik,07-205,Janusz,Nowakowski,67 732 65 33,JanuszNowakowski@jourrapide.com,81582588299,09/06/19,V0BWO7,T-shirt,279
ul. Stanisława ze Skalbmierza 147,Kraków,31-436,Walentyna,Sawicka,78 648 13 37,WalentynaSawicka@teleworm.us,70738984799,19/05/19,U3JMYQ,Skirt,105
ul. Szpitalna 125,Kielce,25-316,Radomiła,Majewska,67 685 78 83,RadomilaMajewska@gustr.com,74624950699,07/07/17,ONJNR1,T-shirt,135
ul. Miła 109,Koszalin,75-125,Małgorzata,Zawadzka,88 755 35 65,MalgorzataZawadzka@rhyta.com,83302616999,20/04/17,TQ6YXO,Swimsuit,164
ul. Akacjowa 16,Gdańsk,80-249,Salomea,Kamińska,67 920 30 10,SalomeaKaminska@superrito.com,31246767699,28/05/17,ASG79Y,Hoodies,164
ul. Marmurowa 90,Warszawa,03-053,Kunegunda,Czarnecka,60 388 05 97,KunegundaCzarnecka@jourrapide.com,39708892399,15/12/18,VEDS0W,Hoodies,259
ul. Miłaszewskich Stanisława i Wandy 139,Szczecin,70-496,Miłogost,Zawadzki,69 764 84 97,MilogostZawadzki@cuvox.de,78323738399,18/06/18,J6SOHG,Sweater,206
ul. Kordiana 145,Warszawa,04-418,Metody,Kozłowski,60 410 49 87,MetodyKozlowski@cuvox.de,9341689099,23/06/17,FJM7D5,Shorts,129
ul. Frontowa 134,Rybnik,44-270,Judyta,Dąbrowski,53 925 15 79,JudytaDabrowski@rhyta.com,58396933999,13/08/19,TFQ7X6,Sunglasses,108
ul. Zgierska 115,Szczecin,70-711,Ignacy,Kowalczyk,88 879 38 89,IgnacyKowalczyk@superrito.com,77610008699,12/01/18,Q6QQYK,T-shirt,83
ul. Gajowa 43,Opole,45-437,Wojtek,Wysocki,51 110 30 25,WojtekWysocki@armyspy.com,21307327499,20/06/17,KGLGBX,Sweater,70
ul. Orzeszkowej Elizy 47,Dąbrowa Górnicza,41-300,Wiktor,Majewski,78 298 65 55,WiktorMajewski@fleckens.hu,65858150699,29/05/19,IXTI0B,Dress,174
ul. Sympatyczna 149,Warszawa,02-450,Aleš,Zając,66 379 04 98,AlesZajac@jourrapide.com,62591821599,03/10/19,LPSQPD,Scarf,242
ul. Bratka 86,Warszawa,03-606,Felicyta,Dąbrowski,69 548 31 87,FelicytaDabrowski@fleckens.hu,81427113899,07/09/19,F5H51K,T-shirt,72
ul. Gnieźnieńska 33,Poznań,61-021,Wiga,Kucharska,72 732 68 81,WigaKucharska@jourrapide.com,38249096299,24/03/18,951N9C,Dress,155
ul. Koczeby Jana 60,Katowice,40-863,Krystyna,Kamińska,66 669 82 33,KrystynaKaminska@jourrapide.com,5675732199,10/05/19,H854LH,T-shirt,294
ul. Sorkwicka 138,Wrocław,54-113,Ludmiła,Tomaszewska,88 874 10 65,LudmilaTomaszewska@rhyta.com,93996189399,25/06/19,9C18RV,Jeans,288
ul. Czeladnicza 146,Gdynia,81-163,Hieronim,Maciejewski,67 209 78 89,HieronimMaciejewski@armyspy.com,87466574399,27/02/18,VEDS0W,Hoodies,259
ul. Traugutta Romualda 126,Sopot,81-724,Dominika,Chmielewska,53 801 13 93,DominikaChmielewska@fleckens.hu,59572365199,24/12/17,SXZQCC,Poloshirt,254
ul. Letniskowa 97,Olsztyn,10-184,Karolina,Wiśniewska,67 644 60 47,KarolinaWisniewska@einrot.com,38255695499,30/05/18,UE8BLA,Jacket,100
ul. Hadziewicza Rafała 11,Kielce,25-443,Genowefa,Król,51 195 27 34,GenowefaKrol@teleworm.us,74952131299,18/11/18,MWTUZU,Skirt,284
ul. Reymonta 114,Jędrzejów,28-310,Wojciech,Symanski,78 370 91 67,WojciechSymanski@superrito.com,68355475899,31/07/19,X441SE,Shoes,318
ul. Przodowników 51,Dąbrowa Górnicza,41-300,Zuzanna,Wieczorek,60 815 84 60,ZuzannaWieczorek@jourrapide.com,6897675299,17/04/17,98TSJ9,Shoes,257
ul. Kwarcowa 12,Bydgoszcz,85-790,Stanisław,Król,66 336 59 24,StanislawKrol@rhyta.com,60914643699,06/09/18,YHI857,Shoes,295
ul. Zachodnia 98,Łódź,90-402,Jeronim,Wojciechowski,60 390 39 73,JeronimWojciechowski@fleckens.hu,69593282599,07/06/19,FX0FAV,T-shirt,166
ul. Słoneczna 74,Gorlice,38-302,Karina,Symanska,60 767 49 19,KarinaSymanska@fleckens.hu,88884715999,04/11/18,N6NKLK,Jacket,267
ul. Małej Brzozy 129,Warszawa,03-289,Gertruda,Wojciechowska,88 795 21 39,GertrudaWojciechowska@dayrep.com,50672317399,17/08/17,86E59V,Sweater,77
ul. Cisowa 49,Bydgoszcz,85-644,Apolonia,Kowalczyk,79 316 60 96,ApoloniaKowalczyk@rhyta.com,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Kolejarzy 115,Tarnowskie Góry,42-600,Zosia,Wojciechowska,78 200 66 41,ZosiaWojciechowska@armyspy.com,53284903099,30/03/17,QONEYV,Hat,301
ul. Chmiela Adama 140,Kraków,30-069,Wawrzyniec,Kwiatkowski,67 736 04 36,WawrzyniecKwiatkowski@gustr.com,85954565499,20/10/17,OOQ000,Dress,291
ul. Kolonia Łanowa 150,Gdynia,81-578,Barbara,Wysocka,72 587 86 42,BarbaraWysocka@einrot.com,32888267099,08/01/17,LX7Q6B,Dress,175
ul. Targowa 13,Białystok,15-289,Beatrycze,Wiśniewska,60 494 57 81,BeatryczeWisniewska@armyspy.com,84505991099,01/12/18,W145MW,T-shirt,338
ul. Bereniki 145,Gliwice,44-117,Włodzimierz,Wojciechowski,60 475 28 73,WlodzimierzWojciechowski@dayrep.com,34227063299,07/09/19,YNCN9Q,Jeans,262
ul. Produkcyjna 125,Bydgoszcz,85-790,Wera,Michalska,51 430 06 74,WeraMichalska@rhyta.com,57588670899,11/09/19,HW491Y,T-shirt,268
ul. Rynek 89,Sidra,16-124,Włodek,Jabłoński,51 288 70 72,WlodekJablonski@cuvox.de,16842896199,02/12/17,BCVJOW,T-shirt,201
ul. Drzymały Michała 48,Zielona Góra,65-121,Blanka,Zając,79 881 09 96,BlankaZajac@fleckens.hu,86429523599,23/07/19,MTCDWQ,Highheels,318
ul. Staromiejska 103,Olsztyn,10-018,Krysia,Majewska,66 820 42 57,KrysiaMajewska@fleckens.hu,84257929399,04/09/17,IXTI0B,Dress,174
ul. Bolesława Krzywoustego 49,Sosnowiec,41-213,Genowefa,Dąbrowski,66 663 99 00,GenowefaDabrowski@dayrep.com,29279668399,19/06/17,KEEUI5,Jacket,222
ul. Wybieg 100,Warszawa,00-788,Bolesława,Gorska,66 571 50 55,BoleslawaGorska@dayrep.com,8260195899,23/02/19,UE8BLA,Jacket,100
ul. Rotmistrzowska 115,Warszawa,02-951,Dorota,Dąbrowski,53 905 26 32,DorotaDabrowski@armyspy.com,91915871899,25/02/17,W30HX8,Dress,249
ul. Szenwalda Lucjana 69,Szczecin,71-281,Wojtek,Dąbrowski,51 365 69 82,WojtekDabrowski@dayrep.com,28760684199,22/01/17,QSG6ZN,Hoodies,202
ul. Spółdzielcza 84,Mikołów,43-196,Jerzy,Kamiński,78 527 82 74,JerzyKaminski@dayrep.com,16284903399,27/05/18,W30HX8,Dress,249
ul. Leśna 34,Bydgoszcz,85-676,Jagoda,Zawadzka,67 980 54 67,JagodaZawadzka@gustr.com,57789208999,05/10/18,DW3RSO,Jeans,266
ul. Chorzowska 37,Bytom,41-910,Mirosława,Gorska,67 786 97 30,MiroslawaGorska@teleworm.us,72680491299,05/02/17,6XYYIF,Sweater,231
ul. Kossaka Juliusza 39,Poznań,60-759,Bratumił,Jasiński,67 370 76 15,BratumilJasinski@cuvox.de,73895090999,06/09/19,792HO9,Jeans,170
ul. Myśliwska 126,Białystok,15-569,Józefa,Jasińska,53 155 53 63,JozefaJasinska@armyspy.com,70379371799,15/05/19,4K4L23,Sunglasses,320
ul. Zwycięstwa 10,Koszalin,75-613,Dyta,Król,66 581 04 75,DytaKrol@gustr.com,52669939999,02/12/17,EHCXW3,Jacket,167
ul. Stroma 24,Mikołów,43-190,Jarek,Symanski,53 702 36 52,JarekSymanski@teleworm.us,10563710499,01/05/17,8J0DEG,Dress,326
ul. Grottgera Artura 133,Rzeszów,35-005,Wiktoria,Kalinowska,78 671 10 22,WiktoriaKalinowska@rhyta.com,39504946799,05/01/18,LHTPUO,Skirt,177
ul. Szybisko 52,Kraków,30-956,Grzegorz,Rutkowski,53 696 66 19,GrzegorzRutkowski@einrot.com,95923046599,02/10/18,ULMOCE,Jacket,161
ul. Zgierska 77,Łódź,91-465,Albina,Czerwinska,66 440 39 97,AlbinaCzerwinska@cuvox.de,56380735599,28/06/18,OOQ000,Dress,291
ul. Dąbrowskiego Jarosława 73,Tarnowskie Góry,42-606,Marcelina,Nowicka,72 225 57 54,MarcelinaNowicka@cuvox.de,54889506499,31/10/17,7HF2YV,Skirt,224
ul. Radosna 22,Rzeszów,35-333,Bolek,Zielinski,72 574 22 43,BolekZielinski@dayrep.com,61879061699,18/03/19,DU1VY1,T-shirt,147
ul. Bolesława Krzywoustego 139,Warszawa,02-496,Ruta,Nowak,79 620 33 46,RutaNowak@teleworm.us,793191199,17/03/19,XA167N,T-shirt,273
ul. Malwowa 14,Łódź,91-474,Wacława,Adamczyk,51 123 32 44,WaclawaAdamczyk@gustr.com,25310028499,21/01/17,3LVJCT,Dress,245
ul. Grunwaldzka 113,Bydgoszcz,85-241,Kinga,Szczepańska,69 243 14 49,KingaSzczepanska@gustr.com,76398899999,07/08/18,L19PEV,Dress,317
ul. Polinezyjska 55,Warszawa,02-777,Alicja,Kozłowska,72 298 36 15,AlicjaKozlowska@armyspy.com,15984365499,15/07/19,K3BCYN,Jeans,262
ul. Zarzecze 95,Kraków,30-134,Benedykta,Adamczyk,60 661 50 04,BenedyktaAdamczyk@dayrep.com,61901374499,21/01/17,99XKPL,Sunglasses,326
ul. Wólczańska 89,Łódź,90-522,Kuba,Ostrowski,78 158 33 82,KubaOstrowski@armyspy.com,79941290699,24/10/18,QYOJ8S,T-shirt,158
ul. Stara 50,Dąbrowa Górnicza,41-300,Kunegunda,Grabowska,51 796 10 02,KunegundaGrabowska@jourrapide.com,61631091999,12/08/17,W145MW,T-shirt,338
ul. Daleka 79,Poznań,60-124,Ludmiła,Jabłońska,67 487 21 77,LudmilaJablonska@gustr.com,10619952699,26/09/19,3ST5PH,Jacket,321
ul. Tyszkiewicza Eustachego 84,Warszawa,01-182,Kasia,Zając,53 953 78 75,KasiaZajac@cuvox.de,15911739799,10/05/17,ZM1I0R,Skirt,73
ul. Wspólna 117,Gdańsk,80-733,Ewa,Woźniak,66 606 22 93,EwaWozniak@fleckens.hu,29534698699,24/01/17,EOJ9SZ,Highheels,276
ul. Marusarzówny Heleny 89,Jastrzębie-Zdrój,44-330,Wisia,Jaworska,60 709 54 15,WisiaJaworska@teleworm.us,60406260499,17/03/19,O10UVN,Sweater,101
ul. Peowiaków 43,Lublin,20-007,Waleria,Zawadzka,66 573 32 61,WaleriaZawadzka@einrot.com,56903890499,08/10/17,B3OVN0,Boots,163
ul. Chodecka 93,Warszawa,03-350,Lesława,Sokołowska,79 568 56 89,LeslawaSokolowska@fleckens.hu,14990773499,19/02/17,I1XHR8,T-shirt,314
ul. Głogowska 88,Poznań,60-737,Matylda,Majewska,67 472 55 20,MatyldaMajewska@fleckens.hu,63638008999,20/05/19,EOJ9SZ,Highheels,276
ul. Widoczna 77,Warszawa,04-661,Hipolit,Michalski,79 567 38 11,HipolitMichalski@rhyta.com,28777940299,08/01/19,UPYRQT,T-shirt,166
ul. Azaliowa 124,Koszalin,75-685,Tadzio,Król,69 497 15 68,TadzioKrol@cuvox.de,27905359399,17/04/17,KG9ZT0,Highheels,69
